product_id,name,base_price,price_odd,price_even,inventory,pr_wage,s_kieng,s_nhl,s_nhn,s_gl,s_gn,s_dl,s_hau,s_lua,s_kt,s_oc,s_nhom,s_7f,s_2d,s_decal,mdf_odd,mdf_even,hp_odd,hp_even,hoanh,tg,lieng,size_id,status
1188,CH chữ (23) đc tàu Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1189,CH chữ (25) kt việt Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1190,CH chữ (25) kt tàu Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1191,CH chữ (25) ốc việt Nn,90700,44000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1192,CH chữ (25) ốc tàu Nn,90700,44000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1193,CH chữ (25) đc việt Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1194,CH chữ (25) đc tàu Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1195,CH chữ (25) kt việt Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1196,CH chữ (23) kt tàu Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1197,CH chữ (25) kt tàu Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1198,CH chữ (25) ốc việt Gn,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1199,CH chữ (25) ốc tàu Gn,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1200,CH chữ (25) đc việt Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1201,CH chữ (25) đc tàu Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1202,CH chữ (30) kt việt Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1203,CH chữ (30) kt tàu Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1204,CH chữ (30) ốc việt Nn,90700,54000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1205,CH chữ (30) ốc tàu Nn,90700,54000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1206,CH chữ (30) đc việt Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1207,CH chữ (23) ốc việt Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1208,CH chữ (30) đc tàu Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1209,CH chữ (30) kt việt Gn,90700,60000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1210,CH chữ (30) kt tàu Gn,90700,60000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1211,CH chữ (30) ốc việt Gn,90700,69000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1212,CH chữ (30) ốc tàu Gn,90700,69000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1213,CH chữ (30) đc việt Gn,90700,60000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1214,CH chữ (30) đc tàu Gn,90700,60000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1215,CH chữ (30) kt việt N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1216,CH chữ (30) kt tàu N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1217,CH chữ (30) ốc việt N,90700,66000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1218,CH chữ (23) ốc tàu Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1219,CH chữ (30) ốc tàu N,90700,66000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1220,CH chữ (30) đc việt N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1221,CH chữ (30) đc tàu N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1222,CH chữ (30) kt việt G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1223,CH chữ (30) kt tàu G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1224,CH chữ (30) ốc việt G,90700,86000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1225,CH chữ (30) ốc tàu G,90700,86000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1226,CH chữ (30) đc việt G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1227,CH chữ (30) đc tàu G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1228,CH chữ (35) kt việt Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1229,CH chữ (23) đc việt Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1230,CH chữ (35) kt tàu Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1231,CH chữ (35) ốc việt Nn,90700,72000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1232,CH chữ (35) ốc tàu Nn,90700,72000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1233,CH chữ (35) đc việt Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1234,CH chữ (35) đc tàu Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1235,CH chữ (35) kt việt Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1236,CH chữ (35) kt tàu Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1237,CH chữ (35) ốc việt Gn,90700,91000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1238,CH chữ (35) ốc tàu Gn,90700,91000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1239,CH chữ (35) đc việt Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1240,CH chữ (23) đc tàu Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1241,CH chữ (35) đc tàu Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1242,CH chữ (35) kt việt N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1243,CH chữ (35) kt tàu N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1244,CH chữ (35) ốc việt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1245,CH chữ (35) ốc tàu N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1246,CH chữ (35) đc việt N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1247,CH chữ (35) đc tàu N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1248,CH chữ (35) kt việt G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1249,CH chữ (35) kt tàu G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1250,CH chữ (35) ốc việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1251,CH chữ (23) kt việt Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1252,CH chữ (35) ốc tàu G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1253,CH chữ (35) đc việt G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1254,CH chữ (35) đc tàu G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1255,CH chữ (40) kt việt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1256,CH chữ (40) kt tàu N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1257,CH chữ (40) ốc việt N,90700,107000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1258,CH chữ (40) ốc tàu N,90700,107000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1259,CH chữ (40) đc việt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1260,CH chữ (40) đc tàu N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1261,CH chữ (40) kt việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1262,CH chữ (23) kt tàu Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1263,CH chữ (40) kt tàu G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1264,CH chữ (40) ốc việt G,90700,130000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1265,CH chữ (40) ốc tàu G,90700,130000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1266,CH chữ (40) đc việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1267,CH chữ (40) đc tàu G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1268,CH chữ (50) kt việt N,90700,140000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1269,CH chữ (50) kt tàu N,90700,140000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1270,CH chữ (50) ốc việt N,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1271,CH chữ (50) ốc tàu N,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1272,CH chữ (50) kt việt G,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1273,CH chữ (23) ốc việt Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1274,CH chữ (50) kt tàu G,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1275,CH chữ (50) ốc việt G,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1276,CH chữ (50) ốc tàu G,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1277,CH chữ (60) kt việt N,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1278,CH chữ (60) kt tàu N,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1279,CH chữ (60) ốc việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1280,CH chữ (60) ốc tàu N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1281,CH chữ (60) kt việt G,90700,230000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1282,CH chữ (60) kt tàu G,90700,230000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1283,CH chữ (60) ốc việt G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1284,Cẩn ốc HM3,90700,10000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1285,Cẩn ốc HM3 3D,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1286,Cẩn ốc HM4,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1287,Cẩn ốc HN,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1288,Cẩn ốc HTL,90700,7000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1289,Kiếng + Lụa CH (40),90700,27000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1290,Kiếng  trắng (10x60),90700,4700,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1291,Kiếng trắng (10x50),90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1292,Kiếng trắng (40x55),90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1293,Kiếng trắng (30x65),90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1294,Kiếng trắng (35x45),90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1295,Kiếng trắng (30x67),90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1296,Kiếng trắng (35x80) 5 li,90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1297,Kiếng trắng (30x80) 5 li,90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1298,Kiếng trắng (37.5x50),90700,3900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1299,Kiếng trắng (20x30),90700,4400,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1300,Kiếng + Lụa CH (35),90700,21000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1301,Lục Tự (10x60) Nn,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1302,Kiếng + Lụa TB (40),90700,27000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1303,Kiếng + Lụa TB (35),90700,21000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1304,Kiếng + Lụa LT (10x60),90700,8000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1305,Kiếng + Lụa LT (12x70),90700,10000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1306,Kiếng trắng (25x35),90700,6900,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1307,Kiếng trắng (35x50),90700,13700,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1308,Kiếng  trắng (40x60),90700,19600,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1309,Ke nhôm,90700,630000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1310,Tứ linh kt việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1311,Tứ linh kt xanh Tàu G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1312,Tứ linh ốc việt G,90700,360000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1313,Tứ linh ốc Tàu G,90700,360000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1314,Tứ linh kt việt ĐL,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1315,Tứ linh kt Tàu ĐL,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1316,Tứ linh kt xanh việt ĐL,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1317,Tứ linh kt xanh Tàu ĐL,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1318,Tứ linh ốc việt ĐL,90700,360000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1319,Tứ linh ốc Tàu ĐL,90700,360000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1320,Tứ linh kt Tàu N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1321,Cẩn ốc L20,90700,15000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1322,Tứ linh kt xanh việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1323,Tứ linh kt xanh Tàu N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1324,Tứ linh ốc việt N,90700,330000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1325,Tứ linh ốc Tàu N,90700,330000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1326,Tứ linh kt việt G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1327,Tứ linh kt Tàu G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1328,Tứ linh kt xanh việt G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1329,Cẩn ốc L95,90700,10000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1330,Tứ linh nhì kt việt N,90700,220000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1331,Tứ linh nhì kt tàu N,90700,220000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1332,Tứ linh nhì ốc việt N,90700,290000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1333,Tứ linh nhì ốc tàu N,90700,290000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1334,Tứ linh nhì kt việt G,90700,250000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1335,Tứ linh nhì kt tàu G,90700,250000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1336,Tứ linh nhì ốc việt G,90700,320000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1337,Tứ linh nhì ốc tàu G,90700,320000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1338,Cẩn ốc LM3,90700,30000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1339,Cẩn ốc LTL,90700,20000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1340,2D  Bộ liền tàu N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1341,2D  Bộ  liền việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1342,2D Tứ Linh Tàu  N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1343,2D Tứ Linh Việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1344,2D Tứ Linh Tàu kt N,90700,290000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1345,2D Tứ Linh Việt kt N,90700,290000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1346,2D Tứ Linh Tàu ốc N,90700,390000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1347,2D Tứ Linh Việt ốc N,90700,390000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1348,2D Cửa Buồng N,90700,200000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1349,Mực UV xanh,90700,850000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1350,Mực UV đen,90700,850000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1351,Mực UV đỏ,90700,850000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1352,Mực UV vàng,90700,850000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1353,R ngang 7x10 kt Việt N,90700,220000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1354,R ngang 6x9 ốc Việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1355,R ngang 6x9 kt Việt G,90700,220000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1356,R ngang 6x9 ốc Việt G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1357,R ngang 7x10 kt Tàu N,90700,220000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1358,Kiếng in 3D 22.5x34,90700,13500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1359,Kiếng in 3D 22.5x37.5,90700,14500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1360,Kiếng in 3D 22.5x39,90700,15000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1361,Kiếng in 3D 22.5x39.3,90700,15000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1362,Kiếng in 3D 22.5x44,90700,17000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1363,Kiếng in 3D 22.5x45,90700,17500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1364,Kiếng in 3D 22.5x47.5,90700,18500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1365,Kiếng in 3D 22.5x51,90700,20000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1366,R ngang 7x10 ốc Việt N,90700,290000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
